,workerid,proliferate.condition,object,response,rt,slide_number_in_experiment,utterance,catch_trials,subject_information.age,subject_information.asses,schoolLanguage,subject_information.comments,country,subject_information.dialectOne,subject_information.dialectTwo,subject_information.education,subject_information.enjoyment,subject_information.fairprice,firstLanguage,subject_information.gender,subject_information.liveInYugo,otherLanguage,subject_information.problems,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error,status
21,225,condition1,yellow_mask,"
zuta",3713,23,mask,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
22,225,condition1,green_shell,"
zelena",8287,24,shell,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
23,225,condition1,red_coathanger,"
crvena",2892,25,coathanger,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
24,225,condition1,red_book,"
crvena",2361,26,book,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
25,225,condition1,green_die,"
zeleno crna",5357,27,die,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
26,225,condition1,white_present,"
bijela",2333,28,present,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
27,225,condition1,green_slipper,"
zelena",2158,29,slipper,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
28,225,condition1,white_ring,"
srebrna",2759,30,ring,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
29,225,condition1,green_vase,"
zelena",2327,31,vase,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
30,225,condition1,purple_shovel,"
ljubicasta",4016,32,shovel,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
31,225,condition1,white_shirt,"
bijea",2113,33,shirt,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
32,225,condition1,white_armchair,"
bijelo smeda",3940,34,armchair,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
33,225,condition1,red_table,"
crvena",2095,35,table,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
34,225,condition1,blue_flower,"
plava",5292,36,flower,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
35,225,condition1,orange_ribbon,"
smeda",2533,37,ribbon,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
36,225,condition1,white_door,"
bijela",2684,38,door,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
37,225,condition1,green_camera,"
zelena",2145,39,camera,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
38,225,condition1,black_screwdriver,"
crno srebrna",4234,40,screwdriver,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
39,225,condition1,purple_hammer,"
ljubicasto srebrna",8086,41,hammer,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
40,225,condition1,orange_dresser,"
smeda",3864,42,dresser,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
41,225,condition1,yellow_chair,"
zuta",3109,43,chair,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
42,225,condition1,blue_billiardball,"
plavo bijelo plava",5324,44,billiardball,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
43,225,condition1,purple_razor,"
ljubicasta",3141,45,razor,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
44,225,condition1,purple_drum,"
ljubicasto bijela",5720,46,drum,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
45,225,condition1,black_binoculars,"
crvena",4474,47,binoculars,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
46,225,condition1,white_napkin,"
bijela",3112,48,napkin,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
47,225,condition1,orange_boot,"
smede crna",5015,49,boot,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
48,225,condition1,purple_ladle,"
ljubicasta",2952,50,ladle,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
49,225,condition1,red_binder,"
crvena",1881,51,binder,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
50,225,condition1,black_fork,"
crna",2781,52,fork,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
51,225,condition1,orange_microscope,"
narancasto crno srebrna",7928,53,microscope,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
52,225,condition1,orange_robot,"
smede bijela",7461,54,robot,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
53,225,condition1,purple_calendar,"
ljubicasto bijela",6122,55,calendar,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
54,225,condition1,white_bike,"
srebrna",23983,56,bike,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
55,225,condition1,red_notebook,"
crvena",2436,57,notebook,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
56,225,condition1,black_sock,"
crna",1689,58,sock,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
57,225,condition1,blue_guitar,"
plava",2243,59,guitar,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
58,225,condition1,white_bracelet,"
bije;a",2798,60,bracelet,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
59,225,condition1,purple_knife,"
ljubicasta",3836,61,knife,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
60,225,condition1,blue_stapler,"
plava",2073,62,stapler,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
61,225,condition1,blue_ruler,"
plava",2294,63,ruler,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
62,225,condition1,purple_tent,"
ljubicasta",3148,64,tent,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
63,225,condition1,red_calculator,"
crvena",2053,65,calculator,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
64,225,condition1,purple_necklace,"
ljubicasta",2959,66,necklace,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
65,225,condition1,white_iron,"
bijelo siva",3181,67,iron,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
66,225,condition1,green_bowl,"
zelena",2493,68,bowl,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
67,225,condition1,black_bandaid,"
crna",1871,69,bandaid,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
68,225,condition1,blue_clock,"
plava",1885,70,clock,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
69,225,condition1,white_ornament,"
bijela",3675,71,ornament,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
70,225,condition1,yellow_cushion,"
zuta",2153,72,cushion,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
71,225,condition1,purple_umbrella,"
ljubicasta",3123,73,umbrella,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
72,225,condition1,black_radio,"
crna",1977,74,radio,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
73,225,condition1,blue_scarf,"
plava",2492,75,scarf,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
74,225,condition1,orange_remote,"
narancasta",2971,76,remote,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
75,225,condition1,black_truck,"
crna",1893,77,truck,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
76,225,condition1,yellow_fryingpan,"
zlatna",2455,78,fryingpan,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
77,225,condition1,orange_helicopter,"
narancasta",3390,79,helicopter,[],45.0,Yes,hrvatski,"Na tipkovnici nemam palatale osim ako ne pritisnem posebnu tipku, te zbog toga u samo jednom odgovoru koristim palatal",HR,ikavica,štokavski,1,2,Bila je,hrvatski,Female,preAndPostAge8,engleski,Nisam,Safari,Mac,900,1440,8.28075,,native
