"","gameId","roundNumber","condition","size","color","othercolor","item","response"
"38","0881-8",24,"size31","size","color","othercolor","item","size_color"
"39","0881-8",27,"color31","size","color","othercolor","item","color"
"40","0881-8",30,"size31","size","color","othercolor","item","size_color"
"41","0881-8",31,"color31","size","color","othercolor","item","color"
"42","0881-8",32,"color31","size","color","othercolor","item","color"
"43","0881-8",35,"size31","size","color","othercolor","item","size"
"44","0881-8",37,"color31","size","color","othercolor","item","color"
"45","0881-8",43,"size31","size","color","othercolor","item","size_color"
"46","0881-8",44,"color31","size","color","othercolor","item","size_color"
"47","0881-8",46,"color31","size","color","othercolor","item","size_color"
"48","0881-8",47,"color31","size","color","othercolor","item","color"
"49","0881-8",52,"size31","size","color","othercolor","item","size"
"50","0881-8",53,"size31","size","color","othercolor","item","color"
"51","0881-8",54,"color31","size","color","othercolor","item","color"
"52","0881-8",57,"size31","size","color","othercolor","item","size_color"
"53","0881-8",58,"color31","size","color","othercolor","item","color"
"54","0881-8",59,"size31","size","color","othercolor","item","color"
"55","9458-d",14,"size31","size","color","othercolor","item","size"
"56","9458-d",20,"size31","size","color","othercolor","item","size_color"
"57","9458-d",21,"size31","size","color","othercolor","item","size"
"58","9458-d",26,"color31","size","color","othercolor","item","color"
"59","9458-d",28,"color31","size","color","othercolor","item","color"
"60","9458-d",29,"size31","size","color","othercolor","item","size_color"
"61","9458-d",31,"color31","size","color","othercolor","item","color"
"62","9458-d",33,"size31","size","color","othercolor","item","size_color"
"63","9458-d",35,"size31","size","color","othercolor","item","size_color"
"64","9458-d",36,"size31","size","color","othercolor","item","size_color"
"65","9458-d",37,"size31","size","color","othercolor","item","size_color"
"66","9458-d",40,"size31","size","color","othercolor","item","size"
"67","9458-d",41,"color31","size","color","othercolor","item","color"
"68","9458-d",44,"color31","size","color","othercolor","item","color"
"69","9458-d",45,"size31","size","color","othercolor","item","size_color"
"70","9458-d",46,"color31","size","color","othercolor","item","color"
"71","9458-d",48,"color31","size","color","othercolor","item","color"
"72","9458-d",50,"size31","size","color","othercolor","item","size"
"73","9458-d",51,"color31","size","color","othercolor","item","color"
"74","9458-d",53,"color31","size","color","othercolor","item","color"
"75","9458-d",55,"color31","size","color","othercolor","item","size_color"
"76","9458-d",56,"size31","size","color","othercolor","item","size"
"77","9458-d",58,"color31","size","color","othercolor","item","color"
"78","9458-d",60,"color31","size","color","othercolor","item","size"
"79","7680-b",6,"size31","size","color","othercolor","item","size"
"80","7680-b",8,"size31","size","color","othercolor","item","color"
"81","7680-b",9,"color31","size","color","othercolor","item","color"
"82","7680-b",11,"color31","size","color","othercolor","item","color"
"83","7680-b",24,"size31","size","color","othercolor","item","size"
"84","7680-b",26,"size31","size","color","othercolor","item","size"
"85","7680-b",28,"size31","size","color","othercolor","item","size"
"86","7680-b",31,"size31","size","color","othercolor","item","size"
"87","7680-b",32,"size31","size","color","othercolor","item","size"
"88","7680-b",39,"size31","size","color","othercolor","item","size"
"89","7680-b",44,"color31","size","color","othercolor","item","color"
"90","7680-b",46,"size31","size","color","othercolor","item","size"
"91","7680-b",47,"size31","size","color","othercolor","item","size"
"92","7680-b",51,"size31","size","color","othercolor","item","size_color"
"93","7680-b",53,"size31","size","color","othercolor","item","size"
"94","7680-b",57,"size31","size","color","othercolor","item","size"
"95","7120-3",6,"size31","size","color","othercolor","item","size"
"96","7120-3",7,"size31","size","color","othercolor","item","size_color"
"97","7120-3",11,"size31","size","color","othercolor","item","size_color"
"98","7120-3",12,"color31","size","color","othercolor","item","color"
"99","7120-3",13,"size31","size","color","othercolor","item","size_color"
"100","7120-3",14,"color31","size","color","othercolor","item","color"
"101","7120-3",15,"size31","size","color","othercolor","item","size_color"
"102","7120-3",16,"size31","size","color","othercolor","item","size_color"
"103","7120-3",18,"color31","size","color","othercolor","item","color"
"104","7120-3",20,"color31","size","color","othercolor","item","color"
"105","7120-3",21,"size31","size","color","othercolor","item","size_color"
"106","7120-3",23,"color31","size","color","othercolor","item","color"
"107","7120-3",24,"color31","size","color","othercolor","item","color"
"108","7120-3",26,"color31","size","color","othercolor","item","color"
"109","7120-3",28,"color31","size","color","othercolor","item","color"
"110","7120-3",31,"size31","size","color","othercolor","item","size_color"
"111","7120-3",32,"color31","size","color","othercolor","item","color"
"112","7120-3",38,"size31","size","color","othercolor","item","size_color"
"113","7120-3",39,"color31","size","color","othercolor","item","color"
"114","7120-3",44,"size31","size","color","othercolor","item","size_color"
"115","7120-3",45,"size31","size","color","othercolor","item","size_color"
"116","7120-3",46,"size31","size","color","othercolor","item","size_color"
"117","7120-3",47,"size31","size","color","othercolor","item","size_color"
"118","7120-3",50,"color31","size","color","othercolor","item","color"
"119","7120-3",53,"color31","size","color","othercolor","item","color"
"120","7120-3",54,"color31","size","color","othercolor","item","color"
"121","7120-3",56,"color31","size","color","othercolor","item","color"
"122","7120-3",57,"size31","size","color","othercolor","item","size_color"
"123","7120-3",58,"size31","size","color","othercolor","item","size_color"
"124","7120-3",59,"size31","size","color","othercolor","item","size_color"
"125","9178-6",12,"size31","size","color","othercolor","item","color"
"126","9178-6",15,"color31","size","color","othercolor","item","color"
"127","9178-6",18,"color31","size","color","othercolor","item","color"
"128","9178-6",20,"size31","size","color","othercolor","item","color"
"129","9178-6",27,"size31","size","color","othercolor","item","size"
"130","9178-6",28,"color31","size","color","othercolor","item","color"
"131","9178-6",29,"color31","size","color","othercolor","item","color"
"132","9178-6",32,"size31","size","color","othercolor","item","size_color"
"133","9178-6",33,"size31","size","color","othercolor","item","size_color"
"134","9178-6",34,"color31","size","color","othercolor","item","color"
"135","9178-6",35,"color31","size","color","othercolor","item","color"
"136","9178-6",36,"size31","size","color","othercolor","item","size_color"
"137","9178-6",40,"size31","size","color","othercolor","item","size_color"
"138","9178-6",41,"size31","size","color","othercolor","item","size"
"139","9178-6",43,"size31","size","color","othercolor","item","size"
"140","9178-6",46,"color31","size","color","othercolor","item","color"
"141","9178-6",48,"color31","size","color","othercolor","item","color"
"142","9178-6",50,"size31","size","color","othercolor","item","size"
"143","9178-6",51,"color31","size","color","othercolor","item","size_color"
"144","9178-6",52,"color31","size","color","othercolor","item","size_color"
"145","9178-6",55,"color31","size","color","othercolor","item","color"
"146","9178-6",56,"color31","size","color","othercolor","item","size"
"147","9178-6",58,"color31","size","color","othercolor","item","color"
"148","9178-6",59,"size31","size","color","othercolor","item","size_color"
"149","5082-3",9,"color31","size","color","othercolor","item","color"
"150","5082-3",10,"size31","size","color","othercolor","item","size_color"
"151","5082-3",15,"color31","size","color","othercolor","item","color"
"152","5082-3",19,"color31","size","color","othercolor","item","color"
"153","5082-3",20,"size31","size","color","othercolor","item","size"
"154","5082-3",21,"size31","size","color","othercolor","item","size"
"155","5082-3",23,"color31","size","color","othercolor","item","color"
"156","5082-3",26,"color31","size","color","othercolor","item","color"
"157","5082-3",28,"size31","size","color","othercolor","item","size"
"158","5082-3",29,"size31","size","color","othercolor","item","size"
"159","5082-3",32,"color31","size","color","othercolor","item","color"
"160","5082-3",35,"size31","size","color","othercolor","item","size_color"
"161","5082-3",38,"color31","size","color","othercolor","item","color"
"162","5082-3",39,"size31","size","color","othercolor","item","size"
"163","5082-3",40,"size31","size","color","othercolor","item","size"
"164","5082-3",41,"color31","size","color","othercolor","item","color"
"165","5082-3",48,"size31","size","color","othercolor","item","size"
"166","5082-3",49,"size31","size","color","othercolor","item","size"
"167","5082-3",50,"color31","size","color","othercolor","item","color"
"168","5082-3",51,"color31","size","color","othercolor","item","color"
"169","5082-3",53,"size31","size","color","othercolor","item","size"
"170","5082-3",59,"color31","size","color","othercolor","item","color"
"171","5082-3",60,"color31","size","color","othercolor","item","color"
"172","2269-9",6,"color31","size","color","othercolor","item","color"
"173","2269-9",7,"color31","size","color","othercolor","item","size_color"
"174","2269-9",9,"size31","size","color","othercolor","item","size"
"175","2269-9",10,"size31","size","color","othercolor","item","size_color"
"176","2269-9",11,"color31","size","color","othercolor","item","size_color"
"177","2269-9",12,"size31","size","color","othercolor","item","size_color"
"178","2269-9",20,"size31","size","color","othercolor","item","size_color"
"179","2269-9",21,"size31","size","color","othercolor","item","size_color"
"180","2269-9",22,"color31","size","color","othercolor","item","color"
"181","2269-9",25,"color31","size","color","othercolor","item","color"
"182","2269-9",27,"size31","size","color","othercolor","item","size_color"
"183","2269-9",28,"size31","size","color","othercolor","item","size_color"
"184","2269-9",30,"size31","size","color","othercolor","item","size_color"
"185","2269-9",31,"color31","size","color","othercolor","item","color"
"186","2269-9",34,"size31","size","color","othercolor","item","size_color"
"187","2269-9",35,"color31","size","color","othercolor","item","color"
"188","2269-9",36,"color31","size","color","othercolor","item","color"
"189","2269-9",37,"size31","size","color","othercolor","item","size_color"
"190","2269-9",39,"color31","size","color","othercolor","item","color"
"191","2269-9",41,"color31","size","color","othercolor","item","color"
"192","2269-9",42,"size31","size","color","othercolor","item","size_color"
"193","2269-9",43,"size31","size","color","othercolor","item","size_color"
"194","2269-9",45,"color31","size","color","othercolor","item","color"
"195","2269-9",48,"size31","size","color","othercolor","item","size_color"
"196","2269-9",49,"size31","size","color","othercolor","item","size_color"
"197","2269-9",53,"color31","size","color","othercolor","item","color"
"198","2269-9",55,"size31","size","color","othercolor","item","size_color"
"199","2269-9",56,"color31","size","color","othercolor","item","color"
"200","2269-9",58,"size31","size","color","othercolor","item","size_color"
"201","2269-9",60,"color31","size","color","othercolor","item","color"
"202","7597-b",6,"size31","size","color","othercolor","item","size"
"203","7597-b",12,"color31","size","color","othercolor","item","color"
"204","7597-b",14,"color31","size","color","othercolor","item","color"
"205","7597-b",19,"size31","size","color","othercolor","item","size_color"
"206","7597-b",20,"size31","size","color","othercolor","item","size_color"
"207","7597-b",21,"size31","size","color","othercolor","item","size_color"
"208","7597-b",25,"color31","size","color","othercolor","item","size_color"
"209","7597-b",32,"size31","size","color","othercolor","item","size_color"
"210","7597-b",33,"color31","size","color","othercolor","item","color"
"211","7597-b",34,"color31","size","color","othercolor","item","color"
"212","7597-b",35,"size31","size","color","othercolor","item","size_color"
"213","7597-b",36,"color31","size","color","othercolor","item","size_color"
"214","7597-b",40,"color31","size","color","othercolor","item","color"
"215","7597-b",41,"color31","size","color","othercolor","item","color"
"216","7597-b",42,"size31","size","color","othercolor","item","size_color"
"217","7597-b",43,"color31","size","color","othercolor","item","color"
"218","7597-b",44,"size31","size","color","othercolor","item","size"
"219","7597-b",45,"size31","size","color","othercolor","item","size"
"220","7597-b",46,"size31","size","color","othercolor","item","size_color"
"221","7597-b",47,"color31","size","color","othercolor","item","size_color"
"222","7597-b",48,"color31","size","color","othercolor","item","size_color"
"223","7597-b",51,"size31","size","color","othercolor","item","size_color"
"224","7597-b",54,"color31","size","color","othercolor","item","size_color"
"225","7597-b",55,"size31","size","color","othercolor","item","size_color"
"226","7597-b",57,"color31","size","color","othercolor","item","color"
"227","7597-b",58,"size31","size","color","othercolor","item","size_color"
"228","3743-d",6,"color31","size","color","othercolor","item","color"
"229","3743-d",7,"color31","size","color","othercolor","item","color"
"230","3743-d",9,"color31","size","color","othercolor","item","size_color"
"231","3743-d",11,"size31","size","color","othercolor","item","size_color"
"232","3743-d",14,"size31","size","color","othercolor","item","size_color"
"233","3743-d",17,"color31","size","color","othercolor","item","size_color"
"234","3743-d",18,"size31","size","color","othercolor","item","size_color"
"235","3743-d",19,"size31","size","color","othercolor","item","size_color"
"236","3743-d",24,"color31","size","color","othercolor","item","color"
"237","3743-d",26,"color31","size","color","othercolor","item","color"
"238","3743-d",27,"size31","size","color","othercolor","item","size_color"
"239","3743-d",29,"size31","size","color","othercolor","item","size_color"
"240","3743-d",30,"size31","size","color","othercolor","item","size_color"
"241","3743-d",31,"size31","size","color","othercolor","item","size_color"
"242","3743-d",32,"color31","size","color","othercolor","item","color"
"243","3743-d",33,"size31","size","color","othercolor","item","size_color"
"244","3743-d",34,"color31","size","color","othercolor","item","color"
"245","3743-d",36,"color31","size","color","othercolor","item","size_color"
"246","3743-d",43,"color31","size","color","othercolor","item","color"
"247","3743-d",44,"color31","size","color","othercolor","item","color"
"248","3743-d",45,"size31","size","color","othercolor","item","size_color"
"249","3743-d",47,"size31","size","color","othercolor","item","size_color"
"250","3743-d",48,"color31","size","color","othercolor","item","color"
"251","3743-d",49,"size31","size","color","othercolor","item","size"
"252","3743-d",51,"size31","size","color","othercolor","item","size_color"
"253","3743-d",52,"size31","size","color","othercolor","item","size_color"
"254","3743-d",53,"color31","size","color","othercolor","item","size_color"
"255","3743-d",55,"size31","size","color","othercolor","item","size_color"
"256","3743-d",56,"size31","size","color","othercolor","item","size_color"
"257","1535-6",10,"color31","size","color","othercolor","item","size"
"258","1535-6",11,"size31","size","color","othercolor","item","size"
"259","1535-6",12,"size31","size","color","othercolor","item","size"
"260","1535-6",14,"color31","size","color","othercolor","item","color"
"261","1535-6",15,"color31","size","color","othercolor","item","color"
"262","1535-6",17,"color31","size","color","othercolor","item","color"
"263","1535-6",19,"size31","size","color","othercolor","item","size_color"
"264","1535-6",22,"color31","size","color","othercolor","item","color"
"265","1535-6",25,"color31","size","color","othercolor","item","color"
"266","1535-6",26,"size31","size","color","othercolor","item","size_color"
"267","1535-6",28,"size31","size","color","othercolor","item","size_color"
"268","1535-6",29,"size31","size","color","othercolor","item","size_color"
"269","1535-6",30,"size31","size","color","othercolor","item","size_color"
"270","1535-6",33,"size31","size","color","othercolor","item","size"
"271","1535-6",34,"size31","size","color","othercolor","item","size_color"
"272","1535-6",35,"color31","size","color","othercolor","item","color"
"273","1535-6",42,"size31","size","color","othercolor","item","size_color"
"274","1535-6",45,"color31","size","color","othercolor","item","color"
"275","1535-6",46,"size31","size","color","othercolor","item","size"
"276","1535-6",47,"color31","size","color","othercolor","item","color"
"277","1535-6",48,"color31","size","color","othercolor","item","size_color"
"278","1535-6",49,"size31","size","color","othercolor","item","size_color"
"279","1535-6",51,"size31","size","color","othercolor","item","size_color"
"280","1535-6",52,"size31","size","color","othercolor","item","size"
"281","1535-6",57,"size31","size","color","othercolor","item","size_color"
"282","1535-6",60,"color31","size","color","othercolor","item","color"
