workerid,proliferate.condition,object,response,rt,slide_number_in_experiment,utterance,catch_trials,subject_information.age,subject_information.asses,subject_information.bcsPrimaryLanguageSchool,subject_information.comments,subject_information.country,subject_information.dialectOne,subject_information.dialectTwo,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.firstLanguage,subject_information.gender,subject_information.liveInYugo,subject_information.otherLanguage,subject_information.problems,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
405,condition1,orange_knife,Pomarandjasta,23148,21,knife,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,white_crown,Bela,3820,22,crown,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,blue_dustpan,Plava,4414,23,dustpan,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,blue_lamp,Plava,4532,24,lamp,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,yellow_bracelet,"
Zuta",3301,25,bracelet,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,blue_door,"
Plava",2681,26,door,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,red_fence,"
Crvena",3164,27,fence,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,red_present,"
Crvena",2721,28,present,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,blue_sword,"
Plava",2446,29,sword,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,yellow_armchair,"
Zuta",2646,30,armchair,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,orange_spoon,"
Pomarandjasta",6425,31,spoon,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,purple_bowl,"
Ljubicasta",4478,32,bowl,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,red_switch,"
Crvena",5640,33,switch,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,purple_shell,"
Ljubicasta",4063,34,shell,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,orange_purse,"
Pomarandjasta",5370,35,purse,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,orange_camera,"Pomarandjasta
Pomarandjasta",13503,36,camera,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,blue_shoe,Plava,5857,37,shoe,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,black_binoculars,"
Crna",3715,38,binoculars,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,purple_helicopter,"
Ljubicasta",4468,39,helicopter,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,green_tie,"
Zelena",2998,40,tie,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,yellow_wallet,"
Zuta",2215,41,wallet,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,orange_hammer,"
Pomarandjasta",2848,42,hammer,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,green_screwdriver,"
Zelena",2276,43,screwdriver,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,blue_cap,"
Plava",2072,44,cap,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,green_robot,"
Zelena",2546,45,robot,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,purple_piano,"
Ljubicasta",4797,46,piano,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,orange_necklace,"
Pomarandjasta",2000,47,necklace,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,black_tent,"
Crna",3490,48,tent,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,orange_truck,"
Pomarandjasta",2767,49,truck,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,orange_slipper,"
Pomarandjasta",1431,50,slipper,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,green_remote,"
Zelena",3660,51,remote,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,white_clock,"
Bela",2462,52,clock,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,green_shovel,"
Zelena",4373,53,shovel,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,green_shield,"
Zelena",2793,54,shield,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,black_ribbon,"
Crna",1844,55,ribbon,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,blue_fryingpan,"
Plava",1973,56,fryingpan,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,red_mouse,"
Crvena",3155,57,mouse,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,red_comb,"
Crvena",2850,58,comb,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,green_microscope,"
Zelena",2355,59,microscope,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,white_dress,"
Bela",2933,60,dress,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,purple_vase,"
Ljubicasta",4278,61,vase,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,white_chair,"
Bela",2125,62,chair,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,black_airplane,"
Crna",2919,63,airplane,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,green_luggage,"
Zelena",2813,64,luggage,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,purple_fish,"
Ljubicasta",4226,65,fish,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,green_lipstick,"
Zelena",2294,66,lipstick,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,white_yarn,"
Bela",1927,67,yarn,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,yellow_flower,"
Zuta",2203,68,flower,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,white_notebook,"
Bela",2005,69,notebook,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,black_bandaid,"
Crna",1865,70,bandaid,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,orange_bonbon,"
Pomarandjasta",1907,71,bonbon,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,blue_stapler,"
Plava",2224,72,stapler,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,green_box,"
Zelena",2163,73,box,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,white_binder,"
Bela",2202,74,binder,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,purple_dresser,"
Ljubicasta",4717,75,dresser,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,orange_rope,"
Pomarandjasta",1719,76,rope,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,red_guitar,"
Crvena",3178,77,guitar,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,yellow_billiardball,"
Zuta",2284,78,billiardball,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,red_iron,"
Crvena",2966,79,iron,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,black_cake,"
Crna",2289,80,cake,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,blue_frame,"
Plava",2088,81,frame,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,purple_fork,"
Ljubicasta",4370,82,fork,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,red_bed,"
Crvena",2516,83,bed,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,white_key,"
Bela",1912,84,key,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,blue_mug,"
Plava",1941,85,mug,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,purple_drum,"
Ljubicasta",4529,86,drum,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,yellow_cushion,"
Zuta",1895,87,cushion,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,white_bike,"
Bela",2648,88,bike,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,red_belt,"
Crvena",2756,89,belt,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,orange_boot,"
Pomarandjasta",2794,90,boot,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,blue_book,"
Plava",2195,91,book,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,black_calendar,"
Crba",2651,92,calendar,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,green_razor,"
Zelena",2728,93,razor,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,purple_ladle,"
Ljubicasta",3791,94,ladle,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,blue_magnifyingglass,"
Plava",1998,95,magnifyingglass,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,red_ornament,"
Crvena",2275,96,ornament,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,blue_candle,"
Plava",1872,97,candle,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,purple_sponge,"
Ljubicasta",3937,98,sponge,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,red_rug,"
Crvena",2417,99,rug,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,purple_lock,"
Ljubicasta",4057,100,lock,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,yellow_butterfly,"
Zuta",2048,101,butterfly,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,white_calculator,"
Bela",2032,102,calculator,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,yellow_ring,"
Zuta",2429,103,ring,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,yellow_napkin,"
Zuta",2207,104,napkin,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,white_phone,"
Bela",2035,105,phone,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
405,condition1,purple_basket,"
Ljubicasta",3634,106,basket,[],35,Yes,Makedonski,,MK,other,other,3,1,Da,Makedonski,Male,preAndPostAge8,"Engleski, Svedski, Srpski, Hrvatski",Ne,Chrome,Windows,1440,2560,12.903333333333334,
307,condition1,orange_fork,narančasta,17640,2,fork,[],23,Yes,slovenski,,SI,ekavica,kajkavski,3,2,Da,slovenski,Male,preAndPostAge8,"hrvatski, engleski, njemački",Ne,Chrome,Windows,864,1536,6.9716,
307,condition1,orange_tie,"
narančasta",4808,3,tie,[],23,Yes,slovenski,,SI,ekavica,kajkavski,3,2,Da,slovenski,Male,preAndPostAge8,"hrvatski, engleski, njemački",Ne,Chrome,Windows,864,1536,6.9716,
