"states","commandType","command","target","utterance","allUtterances","model","semantics","alpha","sizeNoise","colorNoise","genderNoise","nounNoise","sizeCost","colorCost","nounCost","output"
"['small_red_plate_masc', 'big_red_plate_masc', 'small_blue_plate_masc']","incCont","incrementalUtteranceSpeaker('START big_masc STOP', 'small_red_plate_masc', model, params, semantics)","small_red_plate_masc","START big_masc STOP","['START small_masc STOP', 'START red_masc STOP', 'START plate_masc STOP', 'START red_masc plate_masc STOP', 'START small_masc plate_masc STOP', 'START small_masc red_masc STOP', 'START small_masc red_masc plate_masc STOP', 'START big_masc STOP', 'START big_masc plate_masc STOP', 'START big_masc red_masc STOP', 'START big_masc red_masc plate_masc STOP', 'START blue_masc STOP', 'START blue_masc plate_masc STOP', 'START small_masc blue_masc STOP', 'START small_masc blue_masc plate_masc STOP']","var model = function(params) {  return { words : ['small_masc','red_masc','plate_masc','big_masc','blue_masc','STOP', 'START'], wordCost: {'small_masc' : params.sizeCost,'big_masc' : params.sizeCost,'red_masc' : params.colorCost,'blue_masc' : params.colorCost,'plate_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { small_masc: ['small_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','small_blue_plate_masc'], state),red_masc: ['small_red_plate_masc','big_red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','big_red_plate_masc'], state),plate_masc: ['small_red_plate_masc','big_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','big_red_plate_masc','small_blue_plate_masc'], state),big_masc: ['big_red_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['big_red_plate_masc'], state),blue_masc: ['small_blue_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['small_blue_plate_masc'], state),STOP : 1, START : 1 } } }",19,0.8,0.95,0.9,0.9,0.1,0.1,0.1,2.77056883406913e-10
"['small_red_plate_masc', 'big_red_plate_masc', 'small_blue_plate_masc']","incCont","incrementalUtteranceSpeaker('START big_masc plate_masc STOP', 'small_red_plate_masc', model, params, semantics)","small_red_plate_masc","START big_masc plate_masc STOP","['START small_masc STOP', 'START red_masc STOP', 'START plate_masc STOP', 'START red_masc plate_masc STOP', 'START small_masc plate_masc STOP', 'START small_masc red_masc STOP', 'START small_masc red_masc plate_masc STOP', 'START big_masc STOP', 'START big_masc plate_masc STOP', 'START big_masc red_masc STOP', 'START big_masc red_masc plate_masc STOP', 'START blue_masc STOP', 'START blue_masc plate_masc STOP', 'START small_masc blue_masc STOP', 'START small_masc blue_masc plate_masc STOP']","var model = function(params) {  return { words : ['small_masc','red_masc','plate_masc','big_masc','blue_masc','STOP', 'START'], wordCost: {'small_masc' : params.sizeCost,'big_masc' : params.sizeCost,'red_masc' : params.colorCost,'blue_masc' : params.colorCost,'plate_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { small_masc: ['small_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','small_blue_plate_masc'], state),red_masc: ['small_red_plate_masc','big_red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','big_red_plate_masc'], state),plate_masc: ['small_red_plate_masc','big_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','big_red_plate_masc','small_blue_plate_masc'], state),big_masc: ['big_red_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['big_red_plate_masc'], state),blue_masc: ['small_blue_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['small_blue_plate_masc'], state),STOP : 1, START : 1 } } }",19,0.8,0.95,0.9,0.9,0.1,0.1,0.1,4.14390154972983e-11
"['small_red_plate_masc', 'big_red_plate_masc', 'small_blue_plate_masc']","incCont","incrementalUtteranceSpeaker('START big_masc red_masc STOP', 'small_red_plate_masc', model, params, semantics)","small_red_plate_masc","START big_masc red_masc STOP","['START small_masc STOP', 'START red_masc STOP', 'START plate_masc STOP', 'START red_masc plate_masc STOP', 'START small_masc plate_masc STOP', 'START small_masc red_masc STOP', 'START small_masc red_masc plate_masc STOP', 'START big_masc STOP', 'START big_masc plate_masc STOP', 'START big_masc red_masc STOP', 'START big_masc red_masc plate_masc STOP', 'START blue_masc STOP', 'START blue_masc plate_masc STOP', 'START small_masc blue_masc STOP', 'START small_masc blue_masc plate_masc STOP']","var model = function(params) {  return { words : ['small_masc','red_masc','plate_masc','big_masc','blue_masc','STOP', 'START'], wordCost: {'small_masc' : params.sizeCost,'big_masc' : params.sizeCost,'red_masc' : params.colorCost,'blue_masc' : params.colorCost,'plate_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { small_masc: ['small_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','small_blue_plate_masc'], state),red_masc: ['small_red_plate_masc','big_red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','big_red_plate_masc'], state),plate_masc: ['small_red_plate_masc','big_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','big_red_plate_masc','small_blue_plate_masc'], state),big_masc: ['big_red_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['big_red_plate_masc'], state),blue_masc: ['small_blue_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['small_blue_plate_masc'], state),STOP : 1, START : 1 } } }",19,0.8,0.95,0.9,0.9,0.1,0.1,0.1,7.53008458063634e-10
"['small_red_plate_masc', 'big_red_plate_masc', 'small_blue_plate_masc']","incCont","incrementalUtteranceSpeaker('START big_masc red_masc plate_masc STOP', 'small_red_plate_masc', model, params, semantics)","small_red_plate_masc","START big_masc red_masc plate_masc STOP","['START small_masc STOP', 'START red_masc STOP', 'START plate_masc STOP', 'START red_masc plate_masc STOP', 'START small_masc plate_masc STOP', 'START small_masc red_masc STOP', 'START small_masc red_masc plate_masc STOP', 'START big_masc STOP', 'START big_masc plate_masc STOP', 'START big_masc red_masc STOP', 'START big_masc red_masc plate_masc STOP', 'START blue_masc STOP', 'START blue_masc plate_masc STOP', 'START small_masc blue_masc STOP', 'START small_masc blue_masc plate_masc STOP']","var model = function(params) {  return { words : ['small_masc','red_masc','plate_masc','big_masc','blue_masc','STOP', 'START'], wordCost: {'small_masc' : params.sizeCost,'big_masc' : params.sizeCost,'red_masc' : params.colorCost,'blue_masc' : params.colorCost,'plate_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { small_masc: ['small_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','small_blue_plate_masc'], state),red_masc: ['small_red_plate_masc','big_red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','big_red_plate_masc'], state),plate_masc: ['small_red_plate_masc','big_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','big_red_plate_masc','small_blue_plate_masc'], state),big_masc: ['big_red_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['big_red_plate_masc'], state),blue_masc: ['small_blue_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['small_blue_plate_masc'], state),STOP : 1, START : 1 } } }",19,0.8,0.95,0.9,0.9,0.1,0.1,0.1,1.12626435335543e-10
"['small_red_plate_masc', 'big_red_plate_masc', 'small_blue_plate_masc']","incCont","incrementalUtteranceSpeaker('START blue_masc STOP', 'small_red_plate_masc', model, params, semantics)","small_red_plate_masc","START blue_masc STOP","['START small_masc STOP', 'START red_masc STOP', 'START plate_masc STOP', 'START red_masc plate_masc STOP', 'START small_masc plate_masc STOP', 'START small_masc red_masc STOP', 'START small_masc red_masc plate_masc STOP', 'START big_masc STOP', 'START big_masc plate_masc STOP', 'START big_masc red_masc STOP', 'START big_masc red_masc plate_masc STOP', 'START blue_masc STOP', 'START blue_masc plate_masc STOP', 'START small_masc blue_masc STOP', 'START small_masc blue_masc plate_masc STOP']","var model = function(params) {  return { words : ['small_masc','red_masc','plate_masc','big_masc','blue_masc','STOP', 'START'], wordCost: {'small_masc' : params.sizeCost,'big_masc' : params.sizeCost,'red_masc' : params.colorCost,'blue_masc' : params.colorCost,'plate_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { small_masc: ['small_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','small_blue_plate_masc'], state),red_masc: ['small_red_plate_masc','big_red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','big_red_plate_masc'], state),plate_masc: ['small_red_plate_masc','big_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','big_red_plate_masc','small_blue_plate_masc'], state),big_masc: ['big_red_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['big_red_plate_masc'], state),blue_masc: ['small_blue_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['small_blue_plate_masc'], state),STOP : 1, START : 1 } } }",19,0.8,0.95,0.9,0.9,0.1,0.1,0.1,7.21212625674826e-21
"['small_red_plate_masc', 'big_red_plate_masc', 'small_blue_plate_masc']","incCont","incrementalUtteranceSpeaker('START blue_masc plate_masc STOP', 'small_red_plate_masc', model, params, semantics)","small_red_plate_masc","START blue_masc plate_masc STOP","['START small_masc STOP', 'START red_masc STOP', 'START plate_masc STOP', 'START red_masc plate_masc STOP', 'START small_masc plate_masc STOP', 'START small_masc red_masc STOP', 'START small_masc red_masc plate_masc STOP', 'START big_masc STOP', 'START big_masc plate_masc STOP', 'START big_masc red_masc STOP', 'START big_masc red_masc plate_masc STOP', 'START blue_masc STOP', 'START blue_masc plate_masc STOP', 'START small_masc blue_masc STOP', 'START small_masc blue_masc plate_masc STOP']","var model = function(params) {  return { words : ['small_masc','red_masc','plate_masc','big_masc','blue_masc','STOP', 'START'], wordCost: {'small_masc' : params.sizeCost,'big_masc' : params.sizeCost,'red_masc' : params.colorCost,'blue_masc' : params.colorCost,'plate_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { small_masc: ['small_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','small_blue_plate_masc'], state),red_masc: ['small_red_plate_masc','big_red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','big_red_plate_masc'], state),plate_masc: ['small_red_plate_masc','big_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','big_red_plate_masc','small_blue_plate_masc'], state),big_masc: ['big_red_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['big_red_plate_masc'], state),blue_masc: ['small_blue_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['small_blue_plate_masc'], state),STOP : 1, START : 1 } } }",19,0.8,0.95,0.9,0.9,0.1,0.1,0.1,1.07870776588114e-21
"['small_red_plate_masc', 'big_red_plate_masc', 'small_blue_plate_masc']","incCont","incrementalUtteranceSpeaker('START small_masc blue_masc STOP', 'small_red_plate_masc', model, params, semantics)","small_red_plate_masc","START small_masc blue_masc STOP","['START small_masc STOP', 'START red_masc STOP', 'START plate_masc STOP', 'START red_masc plate_masc STOP', 'START small_masc plate_masc STOP', 'START small_masc red_masc STOP', 'START small_masc red_masc plate_masc STOP', 'START big_masc STOP', 'START big_masc plate_masc STOP', 'START big_masc red_masc STOP', 'START big_masc red_masc plate_masc STOP', 'START blue_masc STOP', 'START blue_masc plate_masc STOP', 'START small_masc blue_masc STOP', 'START small_masc blue_masc plate_masc STOP']","var model = function(params) {  return { words : ['small_masc','red_masc','plate_masc','big_masc','blue_masc','STOP', 'START'], wordCost: {'small_masc' : params.sizeCost,'big_masc' : params.sizeCost,'red_masc' : params.colorCost,'blue_masc' : params.colorCost,'plate_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { small_masc: ['small_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','small_blue_plate_masc'], state),red_masc: ['small_red_plate_masc','big_red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','big_red_plate_masc'], state),plate_masc: ['small_red_plate_masc','big_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','big_red_plate_masc','small_blue_plate_masc'], state),big_masc: ['big_red_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['big_red_plate_masc'], state),blue_masc: ['small_blue_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['small_blue_plate_masc'], state),STOP : 1, START : 1 } } }",19,0.8,0.95,0.9,0.9,0.1,0.1,0.1,3.3713836826968e-25
"['small_red_plate_masc', 'big_red_plate_masc', 'small_blue_plate_masc']","incCont","incrementalUtteranceSpeaker('START small_masc blue_masc plate_masc STOP', 'small_red_plate_masc', model, params, semantics)","small_red_plate_masc","START small_masc blue_masc plate_masc STOP","['START small_masc STOP', 'START red_masc STOP', 'START plate_masc STOP', 'START red_masc plate_masc STOP', 'START small_masc plate_masc STOP', 'START small_masc red_masc STOP', 'START small_masc red_masc plate_masc STOP', 'START big_masc STOP', 'START big_masc plate_masc STOP', 'START big_masc red_masc STOP', 'START big_masc red_masc plate_masc STOP', 'START blue_masc STOP', 'START blue_masc plate_masc STOP', 'START small_masc blue_masc STOP', 'START small_masc blue_masc plate_masc STOP']","var model = function(params) {  return { words : ['small_masc','red_masc','plate_masc','big_masc','blue_masc','STOP', 'START'], wordCost: {'small_masc' : params.sizeCost,'big_masc' : params.sizeCost,'red_masc' : params.colorCost,'blue_masc' : params.colorCost,'plate_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { small_masc: ['small_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','small_blue_plate_masc'], state),red_masc: ['small_red_plate_masc','big_red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','big_red_plate_masc'], state),plate_masc: ['small_red_plate_masc','big_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','big_red_plate_masc','small_blue_plate_masc'], state),big_masc: ['big_red_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['big_red_plate_masc'], state),blue_masc: ['small_blue_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['small_blue_plate_masc'], state),STOP : 1, START : 1 } } }",19,0.8,0.95,0.9,0.9,0.1,0.1,0.1,5.04253202290686e-26
"['small_red_plate_masc', 'big_red_plate_masc', 'small_blue_plate_masc']","incCont","incrementalUtteranceSpeaker('START small_masc STOP', 'big_red_plate_masc', model, params, semantics)","big_red_plate_masc","START small_masc STOP","['START small_masc STOP', 'START red_masc STOP', 'START plate_masc STOP', 'START red_masc plate_masc STOP', 'START small_masc plate_masc STOP', 'START small_masc red_masc STOP', 'START small_masc red_masc plate_masc STOP', 'START big_masc STOP', 'START big_masc plate_masc STOP', 'START big_masc red_masc STOP', 'START big_masc red_masc plate_masc STOP', 'START blue_masc STOP', 'START blue_masc plate_masc STOP', 'START small_masc blue_masc STOP', 'START small_masc blue_masc plate_masc STOP']","var model = function(params) {  return { words : ['small_masc','red_masc','plate_masc','big_masc','blue_masc','STOP', 'START'], wordCost: {'small_masc' : params.sizeCost,'big_masc' : params.sizeCost,'red_masc' : params.colorCost,'blue_masc' : params.colorCost,'plate_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { small_masc: ['small_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','small_blue_plate_masc'], state),red_masc: ['small_red_plate_masc','big_red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','big_red_plate_masc'], state),plate_masc: ['small_red_plate_masc','big_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','big_red_plate_masc','small_blue_plate_masc'], state),big_masc: ['big_red_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['big_red_plate_masc'], state),blue_masc: ['small_blue_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['small_blue_plate_masc'], state),STOP : 1, START : 1 } } }",19,0.8,0.95,0.9,0.9,0.1,0.1,0.1,5.68541949743616e-21
"['small_red_plate_masc', 'big_red_plate_masc', 'small_blue_plate_masc']","incCont","incrementalUtteranceSpeaker('START red_masc STOP', 'big_red_plate_masc', model, params, semantics)","big_red_plate_masc","START red_masc STOP","['START small_masc STOP', 'START red_masc STOP', 'START plate_masc STOP', 'START red_masc plate_masc STOP', 'START small_masc plate_masc STOP', 'START small_masc red_masc STOP', 'START small_masc red_masc plate_masc STOP', 'START big_masc STOP', 'START big_masc plate_masc STOP', 'START big_masc red_masc STOP', 'START big_masc red_masc plate_masc STOP', 'START blue_masc STOP', 'START blue_masc plate_masc STOP', 'START small_masc blue_masc STOP', 'START small_masc blue_masc plate_masc STOP']","var model = function(params) {  return { words : ['small_masc','red_masc','plate_masc','big_masc','blue_masc','STOP', 'START'], wordCost: {'small_masc' : params.sizeCost,'big_masc' : params.sizeCost,'red_masc' : params.colorCost,'blue_masc' : params.colorCost,'plate_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { small_masc: ['small_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','small_blue_plate_masc'], state),red_masc: ['small_red_plate_masc','big_red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','big_red_plate_masc'], state),plate_masc: ['small_red_plate_masc','big_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','big_red_plate_masc','small_blue_plate_masc'], state),big_masc: ['big_red_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['big_red_plate_masc'], state),blue_masc: ['small_blue_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['small_blue_plate_masc'], state),STOP : 1, START : 1 } } }",19,0.8,0.95,0.9,0.9,0.1,0.1,0.1,0.00029912567973039
"['small_red_plate_masc', 'big_red_plate_masc', 'small_blue_plate_masc']","incCont","incrementalUtteranceSpeaker('START plate_masc STOP', 'big_red_plate_masc', model, params, semantics)","big_red_plate_masc","START plate_masc STOP","['START small_masc STOP', 'START red_masc STOP', 'START plate_masc STOP', 'START red_masc plate_masc STOP', 'START small_masc plate_masc STOP', 'START small_masc red_masc STOP', 'START small_masc red_masc plate_masc STOP', 'START big_masc STOP', 'START big_masc plate_masc STOP', 'START big_masc red_masc STOP', 'START big_masc red_masc plate_masc STOP', 'START blue_masc STOP', 'START blue_masc plate_masc STOP', 'START small_masc blue_masc STOP', 'START small_masc blue_masc plate_masc STOP']","var model = function(params) {  return { words : ['small_masc','red_masc','plate_masc','big_masc','blue_masc','STOP', 'START'], wordCost: {'small_masc' : params.sizeCost,'big_masc' : params.sizeCost,'red_masc' : params.colorCost,'blue_masc' : params.colorCost,'plate_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { small_masc: ['small_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','small_blue_plate_masc'], state),red_masc: ['small_red_plate_masc','big_red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','big_red_plate_masc'], state),plate_masc: ['small_red_plate_masc','big_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','big_red_plate_masc','small_blue_plate_masc'], state),big_masc: ['big_red_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['big_red_plate_masc'], state),blue_masc: ['small_blue_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['small_blue_plate_masc'], state),STOP : 1, START : 1 } } }",19,0.8,0.95,0.9,0.9,0.1,0.1,0.1,2.41996322290375e-07
"['small_red_plate_masc', 'big_red_plate_masc', 'small_blue_plate_masc']","incCont","incrementalUtteranceSpeaker('START red_masc plate_masc STOP', 'big_red_plate_masc', model, params, semantics)","big_red_plate_masc","START red_masc plate_masc STOP","['START small_masc STOP', 'START red_masc STOP', 'START plate_masc STOP', 'START red_masc plate_masc STOP', 'START small_masc plate_masc STOP', 'START small_masc red_masc STOP', 'START small_masc red_masc plate_masc STOP', 'START big_masc STOP', 'START big_masc plate_masc STOP', 'START big_masc red_masc STOP', 'START big_masc red_masc plate_masc STOP', 'START blue_masc STOP', 'START blue_masc plate_masc STOP', 'START small_masc blue_masc STOP', 'START small_masc blue_masc plate_masc STOP']","var model = function(params) {  return { words : ['small_masc','red_masc','plate_masc','big_masc','blue_masc','STOP', 'START'], wordCost: {'small_masc' : params.sizeCost,'big_masc' : params.sizeCost,'red_masc' : params.colorCost,'blue_masc' : params.colorCost,'plate_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { small_masc: ['small_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','small_blue_plate_masc'], state),red_masc: ['small_red_plate_masc','big_red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','big_red_plate_masc'], state),plate_masc: ['small_red_plate_masc','big_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','big_red_plate_masc','small_blue_plate_masc'], state),big_masc: ['big_red_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['big_red_plate_masc'], state),blue_masc: ['small_blue_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['small_blue_plate_masc'], state),STOP : 1, START : 1 } } }",19,0.8,0.95,0.9,0.9,0.1,0.1,0.1,4.47398148913064e-05
"['small_red_plate_masc', 'big_red_plate_masc', 'small_blue_plate_masc']","incCont","incrementalUtteranceSpeaker('START small_masc plate_masc STOP', 'big_red_plate_masc', model, params, semantics)","big_red_plate_masc","START small_masc plate_masc STOP","['START small_masc STOP', 'START red_masc STOP', 'START plate_masc STOP', 'START red_masc plate_masc STOP', 'START small_masc plate_masc STOP', 'START small_masc red_masc STOP', 'START small_masc red_masc plate_masc STOP', 'START big_masc STOP', 'START big_masc plate_masc STOP', 'START big_masc red_masc STOP', 'START big_masc red_masc plate_masc STOP', 'START blue_masc STOP', 'START blue_masc plate_masc STOP', 'START small_masc blue_masc STOP', 'START small_masc blue_masc plate_masc STOP']","var model = function(params) {  return { words : ['small_masc','red_masc','plate_masc','big_masc','blue_masc','STOP', 'START'], wordCost: {'small_masc' : params.sizeCost,'big_masc' : params.sizeCost,'red_masc' : params.colorCost,'blue_masc' : params.colorCost,'plate_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { small_masc: ['small_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','small_blue_plate_masc'], state),red_masc: ['small_red_plate_masc','big_red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','big_red_plate_masc'], state),plate_masc: ['small_red_plate_masc','big_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['small_red_plate_masc','big_red_plate_masc','small_blue_plate_masc'], state),big_masc: ['big_red_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['big_red_plate_masc'], state),blue_masc: ['small_blue_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['small_blue_plate_masc'], state),STOP : 1, START : 1 } } }",19,0.8,0.95,0.9,0.9,0.1,0.1,0.1,8.50360343932975e-22
