"states","commandType","command","target","utterance","allUtterances","model","semantics","alpha","sizeNoise","colorNoise","genderNoise","nounNoise","sizeCost","colorCost","nounCost","output"
"['blue_plate_masc', 'red_plate_masc', 'blue_knife_masc']","globalCont","globalUtteranceSpeaker('blue_knife_masc', model, params, semantics)","blue_knife_masc","START red_masc plate_masc STOP","['START blue_masc STOP', 'START plate_masc STOP', 'START blue_masc plate_masc STOP', 'START red_masc STOP', 'START red_masc plate_masc STOP', 'START knife_masc STOP', 'START blue_masc knife_masc STOP']","var model = function(params) {  return { words : ['blue_masc','plate_masc','red_masc','knife_masc','STOP', 'START'], wordCost: {'blue_masc' : params.colorCost,'red_masc' : params.colorCost,'plate_masc' : params.nounCost,'knife_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { blue_masc: ['blue_plate_masc','blue_knife_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['blue_plate_masc','blue_knife_masc'], state),plate_masc: ['blue_plate_masc','red_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['blue_plate_masc','red_plate_masc'], state),red_masc: ['red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['red_plate_masc'], state),knife_masc: ['blue_knife_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['blue_knife_masc'], state),STOP : 1, START : 1 } } }",5,0.8,0.95,1,0.9,0.2,0.2,0.2,0.00329170429513151
"['blue_plate_masc', 'red_plate_masc', 'blue_knife_masc']","globalCont","globalUtteranceSpeaker('blue_knife_masc', model, params, semantics)","blue_knife_masc","START plate_masc STOP","['START blue_masc STOP', 'START plate_masc STOP', 'START blue_masc plate_masc STOP', 'START red_masc STOP', 'START red_masc plate_masc STOP', 'START knife_masc STOP', 'START blue_masc knife_masc STOP']","var model = function(params) {  return { words : ['blue_masc','plate_masc','red_masc','knife_masc','STOP', 'START'], wordCost: {'blue_masc' : params.colorCost,'red_masc' : params.colorCost,'plate_masc' : params.nounCost,'knife_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { blue_masc: ['blue_plate_masc','blue_knife_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['blue_plate_masc','blue_knife_masc'], state),plate_masc: ['blue_plate_masc','red_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['blue_plate_masc','red_plate_masc'], state),red_masc: ['red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['red_plate_masc'], state),knife_masc: ['blue_knife_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['blue_knife_masc'], state),STOP : 1, START : 1 } } }",5,0.8,0.95,1,0.9,0.2,0.2,0.2,0.00299846646057414
"['blue_plate_masc', 'red_plate_masc', 'blue_knife_masc']","globalCont","globalUtteranceSpeaker('blue_knife_masc', model, params, semantics)","blue_knife_masc","START knife_masc STOP","['START blue_masc STOP', 'START plate_masc STOP', 'START blue_masc plate_masc STOP', 'START red_masc STOP', 'START red_masc plate_masc STOP', 'START knife_masc STOP', 'START blue_masc knife_masc STOP']","var model = function(params) {  return { words : ['blue_masc','plate_masc','red_masc','knife_masc','STOP', 'START'], wordCost: {'blue_masc' : params.colorCost,'red_masc' : params.colorCost,'plate_masc' : params.nounCost,'knife_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { blue_masc: ['blue_plate_masc','blue_knife_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['blue_plate_masc','blue_knife_masc'], state),plate_masc: ['blue_plate_masc','red_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['blue_plate_masc','red_plate_masc'], state),red_masc: ['red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['red_plate_masc'], state),knife_masc: ['blue_knife_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['blue_knife_masc'], state),STOP : 1, START : 1 } } }",7,0.8,0.95,0.8,0.9,0,0,0,0.460277116213833
"['blue_plate_masc', 'red_plate_masc', 'blue_knife_masc']","globalCont","globalUtteranceSpeaker('blue_knife_masc', model, params, semantics)","blue_knife_masc","START blue_masc knife_masc STOP","['START blue_masc STOP', 'START plate_masc STOP', 'START blue_masc plate_masc STOP', 'START red_masc STOP', 'START red_masc plate_masc STOP', 'START knife_masc STOP', 'START blue_masc knife_masc STOP']","var model = function(params) {  return { words : ['blue_masc','plate_masc','red_masc','knife_masc','STOP', 'START'], wordCost: {'blue_masc' : params.colorCost,'red_masc' : params.colorCost,'plate_masc' : params.nounCost,'knife_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { blue_masc: ['blue_plate_masc','blue_knife_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['blue_plate_masc','blue_knife_masc'], state),plate_masc: ['blue_plate_masc','red_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['blue_plate_masc','red_plate_masc'], state),red_masc: ['red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['red_plate_masc'], state),knife_masc: ['blue_knife_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['blue_knife_masc'], state),STOP : 1, START : 1 } } }",7,0.8,0.95,0.8,0.9,0,0,0,0.452393811416678
"['blue_plate_masc', 'red_plate_masc', 'blue_knife_masc']","globalCont","globalUtteranceSpeaker('blue_knife_masc', model, params, semantics)","blue_knife_masc","START blue_masc STOP","['START blue_masc STOP', 'START plate_masc STOP', 'START blue_masc plate_masc STOP', 'START red_masc STOP', 'START red_masc plate_masc STOP', 'START knife_masc STOP', 'START blue_masc knife_masc STOP']","var model = function(params) {  return { words : ['blue_masc','plate_masc','red_masc','knife_masc','STOP', 'START'], wordCost: {'blue_masc' : params.colorCost,'red_masc' : params.colorCost,'plate_masc' : params.nounCost,'knife_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { blue_masc: ['blue_plate_masc','blue_knife_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['blue_plate_masc','blue_knife_masc'], state),plate_masc: ['blue_plate_masc','red_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['blue_plate_masc','red_plate_masc'], state),red_masc: ['red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['red_plate_masc'], state),knife_masc: ['blue_knife_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['blue_knife_masc'], state),STOP : 1, START : 1 } } }",7,0.8,0.95,0.8,0.9,0,0,0,0.0829555789019834
"['blue_plate_masc', 'red_plate_masc', 'blue_knife_masc']","globalCont","globalUtteranceSpeaker('blue_knife_masc', model, params, semantics)","blue_knife_masc","START blue_masc plate_masc STOP","['START blue_masc STOP', 'START plate_masc STOP', 'START blue_masc plate_masc STOP', 'START red_masc STOP', 'START red_masc plate_masc STOP', 'START knife_masc STOP', 'START blue_masc knife_masc STOP']","var model = function(params) {  return { words : ['blue_masc','plate_masc','red_masc','knife_masc','STOP', 'START'], wordCost: {'blue_masc' : params.colorCost,'red_masc' : params.colorCost,'plate_masc' : params.nounCost,'knife_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { blue_masc: ['blue_plate_masc','blue_knife_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['blue_plate_masc','blue_knife_masc'], state),plate_masc: ['blue_plate_masc','red_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['blue_plate_masc','red_plate_masc'], state),red_masc: ['red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['red_plate_masc'], state),knife_masc: ['blue_knife_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['blue_knife_masc'], state),STOP : 1, START : 1 } } }",7,0.8,0.95,0.8,0.9,0,0,0,0.0018384758158897
"['blue_plate_masc', 'red_plate_masc', 'blue_knife_masc']","globalCont","globalUtteranceSpeaker('blue_knife_masc', model, params, semantics)","blue_knife_masc","START red_masc plate_masc STOP","['START blue_masc STOP', 'START plate_masc STOP', 'START blue_masc plate_masc STOP', 'START red_masc STOP', 'START red_masc plate_masc STOP', 'START knife_masc STOP', 'START blue_masc knife_masc STOP']","var model = function(params) {  return { words : ['blue_masc','plate_masc','red_masc','knife_masc','STOP', 'START'], wordCost: {'blue_masc' : params.colorCost,'red_masc' : params.colorCost,'plate_masc' : params.nounCost,'knife_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { blue_masc: ['blue_plate_masc','blue_knife_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['blue_plate_masc','blue_knife_masc'], state),plate_masc: ['blue_plate_masc','red_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['blue_plate_masc','red_plate_masc'], state),red_masc: ['red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['red_plate_masc'], state),knife_masc: ['blue_knife_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['blue_knife_masc'], state),STOP : 1, START : 1 } } }",7,0.8,0.95,0.8,0.9,0,0,0,0.0012449193643711
"['blue_plate_masc', 'red_plate_masc', 'blue_knife_masc']","globalCont","globalUtteranceSpeaker('blue_knife_masc', model, params, semantics)","blue_knife_masc","START red_masc STOP","['START blue_masc STOP', 'START plate_masc STOP', 'START blue_masc plate_masc STOP', 'START red_masc STOP', 'START red_masc plate_masc STOP', 'START knife_masc STOP', 'START blue_masc knife_masc STOP']","var model = function(params) {  return { words : ['blue_masc','plate_masc','red_masc','knife_masc','STOP', 'START'], wordCost: {'blue_masc' : params.colorCost,'red_masc' : params.colorCost,'plate_masc' : params.nounCost,'knife_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { blue_masc: ['blue_plate_masc','blue_knife_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['blue_plate_masc','blue_knife_masc'], state),plate_masc: ['blue_plate_masc','red_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['blue_plate_masc','red_plate_masc'], state),red_masc: ['red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['red_plate_masc'], state),knife_masc: ['blue_knife_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['blue_knife_masc'], state),STOP : 1, START : 1 } } }",7,0.8,0.95,0.8,0.9,0,0,0,0.00105109539735581
"['blue_plate_masc', 'red_plate_masc', 'blue_knife_masc']","globalCont","globalUtteranceSpeaker('blue_knife_masc', model, params, semantics)","blue_knife_masc","START plate_masc STOP","['START blue_masc STOP', 'START plate_masc STOP', 'START blue_masc plate_masc STOP', 'START red_masc STOP', 'START red_masc plate_masc STOP', 'START knife_masc STOP', 'START blue_masc knife_masc STOP']","var model = function(params) {  return { words : ['blue_masc','plate_masc','red_masc','knife_masc','STOP', 'START'], wordCost: {'blue_masc' : params.colorCost,'red_masc' : params.colorCost,'plate_masc' : params.nounCost,'knife_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { blue_masc: ['blue_plate_masc','blue_knife_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['blue_plate_masc','blue_knife_masc'], state),plate_masc: ['blue_plate_masc','red_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['blue_plate_masc','red_plate_masc'], state),red_masc: ['red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['red_plate_masc'], state),knife_masc: ['blue_knife_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['blue_knife_masc'], state),STOP : 1, START : 1 } } }",7,0.8,0.95,0.8,0.9,0,0,0,0.000239002889889848
"['blue_plate_masc', 'red_plate_masc', 'blue_knife_masc']","globalCont","globalUtteranceSpeaker('blue_knife_masc', model, params, semantics)","blue_knife_masc","START knife_masc STOP","['START blue_masc STOP', 'START plate_masc STOP', 'START blue_masc plate_masc STOP', 'START red_masc STOP', 'START red_masc plate_masc STOP', 'START knife_masc STOP', 'START blue_masc knife_masc STOP']","var model = function(params) {  return { words : ['blue_masc','plate_masc','red_masc','knife_masc','STOP', 'START'], wordCost: {'blue_masc' : params.colorCost,'red_masc' : params.colorCost,'plate_masc' : params.nounCost,'knife_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { blue_masc: ['blue_plate_masc','blue_knife_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['blue_plate_masc','blue_knife_masc'], state),plate_masc: ['blue_plate_masc','red_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['blue_plate_masc','red_plate_masc'], state),red_masc: ['red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['red_plate_masc'], state),knife_masc: ['blue_knife_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['blue_knife_masc'], state),STOP : 1, START : 1 } } }",7,0.8,0.95,0.8,0.9,0.1,0.1,0.1,0.597214850009149
"['blue_plate_masc', 'red_plate_masc', 'blue_knife_masc']","globalCont","globalUtteranceSpeaker('blue_knife_masc', model, params, semantics)","blue_knife_masc","START blue_masc knife_masc STOP","['START blue_masc STOP', 'START plate_masc STOP', 'START blue_masc plate_masc STOP', 'START red_masc STOP', 'START red_masc plate_masc STOP', 'START knife_masc STOP', 'START blue_masc knife_masc STOP']","var model = function(params) {  return { words : ['blue_masc','plate_masc','red_masc','knife_masc','STOP', 'START'], wordCost: {'blue_masc' : params.colorCost,'red_masc' : params.colorCost,'plate_masc' : params.nounCost,'knife_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { blue_masc: ['blue_plate_masc','blue_knife_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['blue_plate_masc','blue_knife_masc'], state),plate_masc: ['blue_plate_masc','red_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['blue_plate_masc','red_plate_masc'], state),red_masc: ['red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['red_plate_masc'], state),knife_masc: ['blue_knife_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['blue_knife_masc'], state),STOP : 1, START : 1 } } }",7,0.8,0.95,0.8,0.9,0.1,0.1,0.1,0.291488706246982
"['blue_plate_masc', 'red_plate_masc', 'blue_knife_masc']","globalCont","globalUtteranceSpeaker('blue_knife_masc', model, params, semantics)","blue_knife_masc","START blue_masc STOP","['START blue_masc STOP', 'START plate_masc STOP', 'START blue_masc plate_masc STOP', 'START red_masc STOP', 'START red_masc plate_masc STOP', 'START knife_masc STOP', 'START blue_masc knife_masc STOP']","var model = function(params) {  return { words : ['blue_masc','plate_masc','red_masc','knife_masc','STOP', 'START'], wordCost: {'blue_masc' : params.colorCost,'red_masc' : params.colorCost,'plate_masc' : params.nounCost,'knife_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { blue_masc: ['blue_plate_masc','blue_knife_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['blue_plate_masc','blue_knife_masc'], state),plate_masc: ['blue_plate_masc','red_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['blue_plate_masc','red_plate_masc'], state),red_masc: ['red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['red_plate_masc'], state),knife_masc: ['blue_knife_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['blue_knife_masc'], state),STOP : 1, START : 1 } } }",7,0.8,0.95,0.8,0.9,0.1,0.1,0.1,0.10763581735042
"['blue_plate_masc', 'red_plate_masc', 'blue_knife_masc']","globalCont","globalUtteranceSpeaker('blue_knife_masc', model, params, semantics)","blue_knife_masc","START red_masc STOP","['START blue_masc STOP', 'START plate_masc STOP', 'START blue_masc plate_masc STOP', 'START red_masc STOP', 'START red_masc plate_masc STOP', 'START knife_masc STOP', 'START blue_masc knife_masc STOP']","var model = function(params) {  return { words : ['blue_masc','plate_masc','red_masc','knife_masc','STOP', 'START'], wordCost: {'blue_masc' : params.colorCost,'red_masc' : params.colorCost,'plate_masc' : params.nounCost,'knife_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { blue_masc: ['blue_plate_masc','blue_knife_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['blue_plate_masc','blue_knife_masc'], state),plate_masc: ['blue_plate_masc','red_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['blue_plate_masc','red_plate_masc'], state),red_masc: ['red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['red_plate_masc'], state),knife_masc: ['blue_knife_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['blue_knife_masc'], state),STOP : 1, START : 1 } } }",7,0.8,0.95,0.8,0.9,0.1,0.1,0.1,0.00136380836232043
"['blue_plate_masc', 'red_plate_masc', 'blue_knife_masc']","globalCont","globalUtteranceSpeaker('blue_knife_masc', model, params, semantics)","blue_knife_masc","START blue_masc plate_masc STOP","['START blue_masc STOP', 'START plate_masc STOP', 'START blue_masc plate_masc STOP', 'START red_masc STOP', 'START red_masc plate_masc STOP', 'START knife_masc STOP', 'START blue_masc knife_masc STOP']","var model = function(params) {  return { words : ['blue_masc','plate_masc','red_masc','knife_masc','STOP', 'START'], wordCost: {'blue_masc' : params.colorCost,'red_masc' : params.colorCost,'plate_masc' : params.nounCost,'knife_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { blue_masc: ['blue_plate_masc','blue_knife_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['blue_plate_masc','blue_knife_masc'], state),plate_masc: ['blue_plate_masc','red_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['blue_plate_masc','red_plate_masc'], state),red_masc: ['red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['red_plate_masc'], state),knife_masc: ['blue_knife_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['blue_knife_masc'], state),STOP : 1, START : 1 } } }",7,0.8,0.95,0.8,0.9,0.1,0.1,0.1,0.00118457618896662
"['blue_plate_masc', 'red_plate_masc', 'blue_knife_masc']","globalCont","globalUtteranceSpeaker('blue_knife_masc', model, params, semantics)","blue_knife_masc","START red_masc plate_masc STOP","['START blue_masc STOP', 'START plate_masc STOP', 'START blue_masc plate_masc STOP', 'START red_masc STOP', 'START red_masc plate_masc STOP', 'START knife_masc STOP', 'START blue_masc knife_masc STOP']","var model = function(params) {  return { words : ['blue_masc','plate_masc','red_masc','knife_masc','STOP', 'START'], wordCost: {'blue_masc' : params.colorCost,'red_masc' : params.colorCost,'plate_masc' : params.nounCost,'knife_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { blue_masc: ['blue_plate_masc','blue_knife_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['blue_plate_masc','blue_knife_masc'], state),plate_masc: ['blue_plate_masc','red_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['blue_plate_masc','red_plate_masc'], state),red_masc: ['red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['red_plate_masc'], state),knife_masc: ['blue_knife_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['blue_knife_masc'], state),STOP : 1, START : 1 } } }",7,0.8,0.95,0.8,0.9,0.1,0.1,0.1,0.000802132844757498
"['blue_plate_masc', 'red_plate_masc', 'blue_knife_masc']","globalCont","globalUtteranceSpeaker('blue_knife_masc', model, params, semantics)","blue_knife_masc","START plate_masc STOP","['START blue_masc STOP', 'START plate_masc STOP', 'START blue_masc plate_masc STOP', 'START red_masc STOP', 'START red_masc plate_masc STOP', 'START knife_masc STOP', 'START blue_masc knife_masc STOP']","var model = function(params) {  return { words : ['blue_masc','plate_masc','red_masc','knife_masc','STOP', 'START'], wordCost: {'blue_masc' : params.colorCost,'red_masc' : params.colorCost,'plate_masc' : params.nounCost,'knife_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { blue_masc: ['blue_plate_masc','blue_knife_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['blue_plate_masc','blue_knife_masc'], state),plate_masc: ['blue_plate_masc','red_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['blue_plate_masc','red_plate_masc'], state),red_masc: ['red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['red_plate_masc'], state),knife_masc: ['blue_knife_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['blue_knife_masc'], state),STOP : 1, START : 1 } } }",7,0.8,0.95,0.8,0.9,0.1,0.1,0.1,0.000310108997404526
"['blue_plate_masc', 'red_plate_masc', 'blue_knife_masc']","globalCont","globalUtteranceSpeaker('blue_knife_masc', model, params, semantics)","blue_knife_masc","START knife_masc STOP","['START blue_masc STOP', 'START plate_masc STOP', 'START blue_masc plate_masc STOP', 'START red_masc STOP', 'START red_masc plate_masc STOP', 'START knife_masc STOP', 'START blue_masc knife_masc STOP']","var model = function(params) {  return { words : ['blue_masc','plate_masc','red_masc','knife_masc','STOP', 'START'], wordCost: {'blue_masc' : params.colorCost,'red_masc' : params.colorCost,'plate_masc' : params.nounCost,'knife_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { blue_masc: ['blue_plate_masc','blue_knife_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['blue_plate_masc','blue_knife_masc'], state),plate_masc: ['blue_plate_masc','red_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['blue_plate_masc','red_plate_masc'], state),red_masc: ['red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['red_plate_masc'], state),knife_masc: ['blue_knife_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['blue_knife_masc'], state),STOP : 1, START : 1 } } }",7,0.8,0.95,0.8,0.9,0.2,0.2,0.2,0.700742421101441
"['blue_plate_masc', 'red_plate_masc', 'blue_knife_masc']","globalCont","globalUtteranceSpeaker('blue_knife_masc', model, params, semantics)","blue_knife_masc","START blue_masc knife_masc STOP","['START blue_masc STOP', 'START plate_masc STOP', 'START blue_masc plate_masc STOP', 'START red_masc STOP', 'START red_masc plate_masc STOP', 'START knife_masc STOP', 'START blue_masc knife_masc STOP']","var model = function(params) {  return { words : ['blue_masc','plate_masc','red_masc','knife_masc','STOP', 'START'], wordCost: {'blue_masc' : params.colorCost,'red_masc' : params.colorCost,'plate_masc' : params.nounCost,'knife_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { blue_masc: ['blue_plate_masc','blue_knife_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['blue_plate_masc','blue_knife_masc'], state),plate_masc: ['blue_plate_masc','red_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['blue_plate_masc','red_plate_masc'], state),red_masc: ['red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['red_plate_masc'], state),knife_masc: ['blue_knife_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['blue_knife_masc'], state),STOP : 1, START : 1 } } }",7,0.8,0.95,0.8,0.9,0.2,0.2,0.2,0.169841339572523
